frame	cX	cY	area	minI	maxI	meanI	video
16165	543	29	10.0	114.0	178.0	225.47058823529412	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16169	542	30	6.5	130.0	178.0	228.92307692307693	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16171	542	29	5.0	113.0	178.0	243.54545454545456	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16175	542	30	3.5	118.0	178.0	248.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16176	542	30	3.5	118.0	178.0	248.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16173	542	30	2.5	128.0	174.0	250.375	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16172	542	30	2.5	128.0	174.0	250.375	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16177	542	30	3.5	118.0	178.0	248.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16174	542	29	4.0	120.0	178.0	252.3	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16181	542	29	2.0	127.0	178.0	246.16666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16179	542	30	3.0	115.0	177.0	244.125	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16183	542	29	2.0	127.0	176.0	236.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16180	542	29	2.0	127.0	178.0	246.16666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16184	542	29	2.0	127.0	176.0	236.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16182	542	29	2.0	127.0	178.0	246.16666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16186	542	29	2.0	116.0	177.0	223.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16570	512	26	6.0	129.0	169.0	233.08333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16569	512	26	6.0	129.0	169.0	233.08333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16568	512	25	4.0	116.0	179.0	253.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16566	512	26	1.5	120.0	170.0	244.8	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16567	512	25	4.0	126.0	178.0	250.70000000000002	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16571	512	26	6.0	129.0	169.0	233.08333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16577	512	26	6.5	131.0	179.0	235.3846153846154	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16576	512	26	6.5	131.0	179.0	235.3846153846154	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16575	512	26	6.0	129.0	169.0	233.08333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16574	512	26	6.0	129.0	169.0	233.08333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16573	512	26	6.0	129.0	169.0	233.08333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16572	512	26	6.0	129.0	169.0	233.08333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16578	512	25	7.5	124.0	177.0	236.26666666666665	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16580	512	25	5.0	127.0	175.0	246.41666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16579	512	26	7.0	118.0	173.0	234.14285714285714	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
