frame	cX	cY	area	minI	maxI	meanI	video
48814	1138	22	1.5	122.0	164.0	247.4	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48815	1138	22	1.5	145.0	177.0	236.8	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48819	1137	24	4.0	119.0	177.0	248.77777777777777	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48818	1137	23	5.5	125.0	173.0	249.54545454545456	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48823	1136	25	2.0	113.0	175.0	232.66666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48822	1136	25	3.5	122.0	178.0	249.375	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48817	1136	23	1.5	129.0	162.0	254.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48820	1136	24	3.5	119.0	179.0	243.77777777777777	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48821	1135	24	5.5	115.0	178.0	244.72727272727275	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48825	1135	26	2.0	113.0	163.0	249.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
48826	1134	26	1.5	116.0	155.0	254.8	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54686	1154	21	9.5	111.0	178.0	238.52941176470588	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54685	1155	20	7.0	111.0	179.0	250.30769230769232	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54684	1155	21	4.0	116.0	179.0	236.55555555555554	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54687	1154	21	6.5	118.0	179.0	245.57142857142856	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54694	1149	23	2.0	125.0	170.0	245.83333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54693	1150	23	2.0	114.0	177.0	253.85714285714283	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54691	1151	22	5.0	115.0	178.0	245.72727272727275	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54690	1152	22	9.0	118.0	179.0	250.46666666666667	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54689	1153	21	9.5	119.0	178.0	249.9375	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54692	1151	22	3.5	113.0	175.0	238.77777777777777	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
54688	1153	21	5.5	123.0	175.0	242.83333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part05.mp4
211101	345	94	2.0	114.0	150.0	53.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part12.mp4
246230	814	128	1.5	129.0	203.0	57.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part13.mp4
497077	1182	22	20.0	118.0	179.0	246.0344827586207	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497076	1181	22	18.0	116.0	179.0	245.5185185185185	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497075	1181	22	14.0	113.0	179.0	249.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497074	1181	22	4.5	120.0	174.0	248.70000000000002	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497079	1182	21	22.5	111.0	179.0	247.15625	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497084	1182	21	21.0	119.0	179.0	246.79999999999998	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497083	1182	21	19.0	111.0	179.0	246.89655172413794	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497082	1182	21	19.0	116.0	179.0	248.53571428571428	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497081	1182	21	22.0	116.0	179.0	244.5806451612903	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497080	1182	21	20.0	114.0	179.0	249.20689655172413	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497085	1182	21	17.0	115.0	178.0	246.76000000000002	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497078	1182	22	21.0	111.0	179.0	245.56666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497092	1182	20	6.5	112.0	179.0	252.41666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497088	1182	20	14.5	115.0	179.0	240.9090909090909	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497089	1182	20	11.0	112.0	177.0	254.15789473684208	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497091	1182	20	10.0	113.0	179.0	250.35294117647058	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497090	1183	20	9.0	115.0	173.0	248.5625	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497093	1182	20	2.0	112.0	157.0	251.33333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497086	1182	21	17.0	115.0	178.0	246.76000000000002	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497087	1182	21	13.5	111.0	179.0	253.85714285714283	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497095	1182	20	1.5	115.0	177.0	251.83333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497096	1182	20	2.0	113.0	165.0	254.42857142857142	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
497094	1182	20	5.0	114.0	172.0	251.63636363636365	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
507946	1128	18	3.0	135.0	175.0	241.28571428571428	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part23.mp4
525660	1188	28	1.5	120.0	158.0	252.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
525659	1188	27	3.0	111.0	154.0	252.75	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
525657	1187	29	2.0	138.0	164.0	184.5	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
525656	1186	29	1.5	137.0	158.0	254.33333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
525664	1188	28	3.0	112.0	178.0	233.28571428571428	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
525663	1188	28	3.0	112.0	178.0	233.28571428571428	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
525666	1188	28	3.5	117.0	165.0	237.125	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
525661	1188	28	3.0	115.0	139.0	247.85714285714283	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535755	1180	7	9.5	113.0	178.0	244.1764705882353	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535754	1179	7	9.0	114.0	178.0	245.25	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535750	1179	8	4.0	122.0	168.0	250.77777777777777	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535752	1179	7	6.5	118.0	178.0	237.3846153846154	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535751	1179	7	5.0	115.0	177.0	237.27272727272728	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535753	1179	7	8.5	112.0	179.0	244.8125	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535756	1179	7	10.0	111.0	179.0	240.38888888888889	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535762	1180	7	1.5	134.0	166.0	202.60000000000002	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535759	1180	7	6.5	112.0	179.0	241.58333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535758	1180	6	2.0	112.0	172.0	254.25	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535763	1181	7	5.5	116.0	173.0	236.9090909090909	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535757	1180	7	5.5	111.0	179.0	253.36363636363637	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535760	1180	6	2.0	111.0	163.0	250.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
535764	1181	6	3.0	119.0	168.0	193.85714285714283	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/12Apr25/041225PA_control/041225PA_control_part24.mp4
