1,98.101,107.000
2,98.104,107.058
3,98.027,107.024
4,97.994,107.003
5,97.969,106.984
6,97.889,106.902
7,97.984,106.989
8,97.964,106.973
9,97.947,106.953
10,97.889,106.884
11,97.936,106.925
12,97.868,106.859
13,97.848,106.850
14,97.891,106.886
15,97.915,106.906
16,97.908,106.906
17,97.867,106.880
18,97.880,106.892
19,97.913,106.924
20,98.017,107.007
21,97.982,106.971
22,98.023,107.018
23,97.961,106.954
24,98.039,107.035
25,98.132,107.139
26,98.139,107.145
27,98.051,107.049
28,98.028,107.026
29,98.065,107.050
30,98.093,107.088
31,98.042,107.041
32,98.025,107.015
33,98.122,107.126
34,98.104,107.118
35,98.065,107.063
36,98.100,107.103
37,98.126,107.117
38,98.118,107.121
39,98.139,107.137
40,98.192,107.182
41,98.172,107.184
42,98.188,107.216
43,98.220,107.229
44,98.163,107.171
45,98.141,107.141
46,98.189,107.193
47,98.162,107.154
48,98.107,107.105
49,98.172,107.186
50,98.243,107.268
51,98.260,107.273
52,98.194,107.197
53,98.193,107.198
54,98.165,107.172
55,98.153,107.149
56,98.184,107.192
57,98.171,107.192
58,98.162,107.172
59,98.088,107.079
60,98.059,107.058
61,98.187,107.185
62,98.131,107.138
63,98.055,107.058
64,98.105,107.097
65,98.159,107.170
66,98.181,107.195
67,98.238,107.236
68,98.163,107.163
69,98.249,107.246
70,98.259,107.248
71,98.306,107.306
72,98.327,107.320
73,98.325,107.336
74,98.368,107.387
75,98.377,107.380
76,98.367,107.367
77,98.369,107.370
78,98.435,107.422
79,98.497,107.490
80,98.565,107.554
81,98.734,107.735
82,98.527,107.537
83,98.647,107.648
84,98.697,107.690
85,98.639,107.633
86,98.710,107.710
87,98.716,107.713
88,98.649,107.662
89,98.669,107.692
90,98.679,107.719
91,98.635,107.650
92,98.720,107.725
93,98.711,107.714
94,98.644,107.656
95,98.690,107.707
96,98.634,107.646
97,98.608,107.632
98,98.632,107.672
99,98.657,107.673
100,98.689,107.712
101,98.671,107.682
102,98.728,107.741
103,98.784,107.802
104,98.809,107.826
105,98.922,107.954
106,98.853,107.894
107,98.894,107.922
108,98.961,107.984
109,99.003,108.024
110,99.031,108.050
111,99.111,108.130
112,99.128,108.150
113,99.095,108.144
114,99.211,108.258
115,99.257,108.290
116,99.310,108.340
117,99.273,108.298
118,99.331,108.357
119,99.351,108.384
120,99.335,108.371
121,99.436,108.483
122,99.409,108.460
123,99.422,108.460
124,99.494,108.539
125,99.631,108.672
126,99.622,108.664
127,99.654,108.703
128,99.672,108.720
129,99.767,108.821
130,99.898,108.947
131,99.952,108.992
132,100.119,109.155
133,100.075,109.110
134,100.166,109.206
135,100.237,109.274
136,100.327,109.371
137,100.423,109.479
138,100.403,109.471
139,100.502,109.551
140,100.482,109.536
141,100.478,109.525
142,100.545,109.591
143,100.494,109.544
144,100.532,109.571
145,100.654,109.721
146,100.755,109.823
147,100.741,109.797
148,100.749,109.796
149,100.728,109.789
150,100.759,109.818
151,100.794,109.842
152,100.779,109.825
153,100.906,109.955
154,100.925,109.966
155,100.978,109.998
156,101.064,110.085
157,101.090,110.110
158,101.069,110.093
159,100.988,110.006
160,101.002,110.028
161,100.998,110.042
162,101.060,110.104
163,100.974,110.009
164,101.077,110.104
165,101.076,110.104
166,101.018,110.049
167,101.010,110.038
168,101.006,110.028
169,101.090,110.135
170,101.183,110.231
171,101.039,110.096
172,101.039,110.097
173,100.998,110.054
174,101.009,110.064
175,101.045,110.106
176,101.011,110.081
177,101.051,110.136
178,101.126,110.204
179,101.169,110.237
180,101.165,110.238
181,101.131,110.208
182,101.116,110.187
183,101.141,110.217
184,101.125,110.213
185,101.129,110.230
186,101.121,110.226
187,101.029,110.124
188,101.153,110.246
189,101.236,110.320
190,101.194,110.282
191,101.172,110.260
192,101.146,110.231
193,101.185,110.280
194,101.200,110.300
195,101.147,110.230
196,101.255,110.337
197,101.240,110.328
198,101.295,110.382
199,101.264,110.356
200,101.354,110.443
201,101.384,110.491
202,101.343,110.460
203,101.293,110.392
204,101.222,110.320
205,101.220,110.316
206,101.212,110.309
207,101.259,110.353
208,101.202,110.302
209,101.171,110.287
210,101.249,110.369
211,101.200,110.308
212,101.197,110.304
213,101.132,110.234
214,101.040,110.148
215,101.087,110.187
216,101.036,110.144
217,101.109,110.235
218,100.979,110.104
219,100.997,110.118
220,100.975,110.083
221,100.988,110.094
222,100.979,110.086
223,100.879,109.982
224,100.934,110.039
225,100.872,109.995
226,100.903,110.026
227,100.832,109.958
228,100.744,109.859
229,100.741,109.843
230,100.562,109.677
231,100.517,109.641
232,100.509,109.625
233,100.567,109.690
234,100.443,109.572
235,100.377,109.500
236,100.235,109.345
237,100.211,109.319
238,100.218,109.319
239,99.992,109.100
240,100.016,109.112
241,99.904,109.016
242,99.888,109.009
243,99.713,108.825
244,99.625,108.734
245,99.548,108.650
246,99.406,108.508
247,99.402,108.501
248,99.252,108.353
249,99.284,108.398
250,99.191,108.305
251,99.088,108.187
252,99.026,108.117
253,99.136,108.217
254,99.166,108.239
255,98.981,108.060
256,98.981,108.050
257,98.933,108.012
258,98.932,108.024
259,98.823,107.895
260,98.712,107.782
261,98.754,107.809
262,98.684,107.736
263,98.671,107.728
264,98.612,107.667
265,98.588,107.659
266,98.428,107.522
267,98.394,107.472
268,98.314,107.393
269,98.337,107.415
270,98.296,107.372
271,98.212,107.279
272,98.217,107.275
273,98.222,107.305
274,98.280,107.360
275,98.271,107.332
276,98.186,107.246
277,98.177,107.231
278,97.984,107.038
