frame,tank1,tank2,tank3,overall
250,77.968,104.061,153.441,107.039
251,78.067,104.183,153.517,107.137
252,78.011,104.189,153.554,107.135
253,78.036,104.118,153.614,107.130
254,78.255,104.435,154.142,107.475
255,78.129,104.340,153.973,107.347
256,78.247,104.475,154.228,107.514
257,78.307,104.532,154.337,107.578
258,78.370,104.445,154.364,107.575
259,78.300,104.480,154.409,107.580
260,78.347,104.586,154.536,107.666
261,78.405,104.602,154.636,107.717
262,78.395,104.667,154.616,107.728
263,78.473,104.671,154.281,107.673
264,78.472,104.658,154.422,107.706
265,78.397,104.644,154.406,107.668
266,78.505,104.922,154.610,107.864
267,78.530,104.831,154.702,107.859
268,78.591,104.886,154.765,107.919
269,78.566,104.712,154.741,107.848
270,78.622,104.822,154.798,107.922
271,78.624,104.885,155.058,108.011
272,78.682,104.954,155.127,108.083
273,78.694,105.074,155.090,108.114
274,78.714,105.036,155.413,108.192
275,78.731,105.097,155.365,108.204
276,78.739,105.205,155.460,108.280
277,78.764,105.121,155.630,108.304
278,78.841,105.183,155.517,108.321
279,78.785,105.122,155.495,108.273
280,78.805,105.214,155.714,108.375
281,78.794,105.208,155.330,108.263
282,78.831,105.295,155.491,108.350
283,78.913,105.360,155.700,108.456
284,78.868,105.392,155.730,108.461
285,78.907,105.481,156.034,108.590
286,78.932,105.520,155.997,108.607
287,78.925,105.619,156.052,108.654
288,78.996,105.623,156.187,108.717
289,79.020,105.559,156.239,108.719
290,79.085,105.685,156.349,108.823
291,79.011,105.555,156.299,108.733
292,79.174,105.848,156.581,108.973
293,79.201,105.760,156.540,108.944
294,79.205,105.963,156.767,109.074
295,79.188,105.849,156.621,108.988
296,79.284,105.998,156.813,109.129
297,79.336,106.150,156.868,109.222
298,79.386,106.226,157.078,109.325
299,79.316,106.076,156.992,109.219
300,79.309,106.142,157.024,109.243
301,79.395,106.090,157.006,109.256
302,79.499,106.234,157.141,109.379
303,79.435,106.272,157.199,109.387
304,79.476,106.233,157.225,109.390
305,79.482,106.279,157.201,109.404
306,79.499,106.379,157.390,109.498
307,79.455,106.342,157.170,109.409
308,79.551,106.410,157.418,109.534
309,79.532,106.378,157.487,109.542
310,79.464,106.424,157.438,109.518
311,79.420,106.401,157.432,109.489
312,79.530,106.377,157.503,109.544
313,79.574,106.605,157.740,109.702
314,79.602,106.626,157.774,109.734
315,79.571,106.518,157.636,109.649
316,79.664,106.602,157.681,109.727
317,79.575,106.512,157.741,109.678
318,79.631,106.648,157.830,109.766
319,79.606,106.596,157.834,109.742
320,79.609,106.716,157.870,109.801
321,79.667,106.590,157.889,109.779
322,79.709,106.698,158.076,109.884
323,79.709,106.686,157.832,109.807
324,79.695,106.731,158.018,109.875
325,79.660,106.724,158.060,109.870
326,79.657,106.862,158.206,109.961
327,79.717,106.916,158.115,109.974
328,79.692,106.875,158.134,109.956
329,79.730,106.862,158.272,110.008
330,79.781,106.840,158.175,109.994
331,79.777,106.821,158.127,109.963
332,79.752,106.948,158.162,110.016
333,79.764,106.990,158.230,110.053
334,79.804,106.981,158.296,110.086
335,79.681,106.834,158.269,109.976
336,79.775,106.894,158.446,110.079
337,79.744,106.955,158.348,110.065
338,79.724,106.987,158.442,110.096
339,79.715,106.926,158.343,110.045
340,79.658,106.888,158.316,109.998
341,79.727,107.039,158.575,110.154
342,79.802,107.093,158.543,110.190
343,79.772,107.059,158.545,110.172
344,79.803,107.167,158.513,110.210
345,79.726,106.946,158.339,110.052
346,79.742,107.069,158.423,110.122
347,79.717,107.008,158.369,110.079
348,79.722,107.064,158.308,110.085
349,79.690,106.988,158.344,110.055
350,79.692,107.036,158.347,110.075
351,79.620,107.006,158.141,109.981
352,79.657,106.950,158.131,109.977
353,79.714,106.962,158.184,110.014
354,79.642,107.009,158.197,110.005
355,79.664,106.955,158.213,110.002
356,79.615,106.873,158.126,109.931
357,79.622,106.941,158.167,109.966
358,79.638,106.905,157.997,109.920
359,79.538,106.757,157.997,109.832
360,79.569,106.829,158.043,109.881
361,79.676,106.875,158.180,109.974
362,79.653,106.943,158.252,110.016
363,79.540,106.805,158.122,109.887
364,79.571,106.853,158.098,109.912
365,79.535,106.785,158.014,109.847
366,79.538,106.771,158.018,109.850
367,79.546,106.862,157.979,109.866
368,79.560,106.861,157.969,109.872
369,79.503,106.902,158.125,109.915
370,79.539,106.856,158.009,109.872
371,79.394,106.785,158.015,109.800
372,79.386,106.752,157.915,109.755
373,79.353,106.647,157.925,109.712
374,79.384,106.754,157.779,109.718
375,79.315,106.666,157.834,109.680
376,79.504,106.774,157.858,109.795
377,79.424,106.670,157.794,109.720
378,79.453,106.758,157.964,109.799
379,79.383,106.672,157.710,109.679
380,79.348,106.546,157.488,109.555
381,79.282,106.616,157.530,109.565
382,79.255,106.541,157.515,109.530
383,79.271,106.561,157.489,109.537
384,79.215,106.541,157.500,109.514
385,79.268,106.526,157.422,109.508
386,79.240,106.460,157.382,109.462
387,79.192,106.298,157.171,109.333
388,79.122,106.430,157.192,109.355
389,79.069,106.292,157.034,109.241
390,79.080,106.376,157.098,109.297
391,79.052,106.207,156.942,109.182
392,79.119,106.218,157.059,109.247
393,79.019,106.241,156.969,109.192
394,79.084,106.230,157.059,109.236
395,78.947,106.146,156.741,109.068
396,78.937,106.119,156.665,109.040
397,79.025,106.225,156.948,109.184
398,79.021,106.171,156.830,109.133
399,78.936,106.129,156.783,109.067
400,78.810,106.042,156.467,108.908
401,78.854,106.009,156.406,108.898
402,78.859,106.059,156.437,108.922
403,78.833,105.950,156.368,108.858
404,78.836,106.061,156.296,108.882
405,78.726,105.722,156.233,108.704
406,78.809,105.861,156.148,108.766
407,78.639,105.628,155.975,108.568
408,78.684,105.721,156.046,108.637
409,78.636,105.649,155.805,108.529
410,78.689,105.598,155.785,108.526
411,78.693,105.698,155.940,108.605
412,78.566,105.529,155.599,108.409
413,78.580,105.545,155.669,108.432
414,78.669,105.496,155.678,108.451
415,78.626,105.434,155.668,108.411
416,78.598,105.482,155.692,108.419
417,78.464,105.324,155.252,108.192
418,78.562,105.381,155.222,108.242
419,78.468,105.189,154.977,108.074
420,78.457,105.059,155.006,108.024
421,78.463,105.103,155.029,108.055
422,78.443,105.161,154.963,108.047
423,78.371,105.222,155.138,108.096
424,78.412,105.059,154.973,108.003
425,78.429,105.186,155.051,108.077
426,78.456,105.062,155.029,108.030
427,78.430,105.130,155.021,108.054
428,78.504,105.150,155.028,108.082
429,78.458,104.992,154.964,107.992
430,78.361,105.020,154.788,107.919
431,78.365,104.974,154.878,107.922
432,78.424,105.077,154.867,107.983
433,78.416,105.017,154.763,107.931
434,78.458,105.020,154.930,107.993
435,78.287,104.863,154.675,107.807
436,78.398,104.951,154.865,107.921
437,78.333,104.901,154.687,107.835
438,78.339,104.790,154.636,107.779
439,78.343,104.809,154.582,107.776
440,78.285,104.792,154.485,107.720
441,78.358,104.890,154.497,107.788
442,78.347,104.930,154.482,107.794
443,78.307,104.854,154.525,107.756
444,78.358,104.808,154.524,107.763
445,78.288,104.798,154.444,107.707
446,78.465,104.961,154.696,107.901
447,78.430,104.911,154.610,107.845
448,78.515,104.914,154.835,107.938
449,78.505,104.823,154.718,107.875
450,78.649,105.004,154.884,108.034
451,78.550,105.010,154.927,108.009
452,78.587,104.985,154.975,108.030
453,78.601,105.085,155.077,108.092
454,78.655,105.208,155.230,108.196
455,78.740,105.246,155.434,108.298
456,78.752,105.364,155.453,108.347
457,78.833,105.411,155.685,108.462
458,78.962,105.502,155.620,108.527
459,78.956,105.482,155.530,108.484
460,78.972,105.530,155.716,108.567
461,79.033,105.467,155.799,108.589
462,79.006,105.611,156.034,108.687
463,79.133,105.683,156.058,108.773
464,79.190,105.817,156.200,108.879
465,79.173,105.653,156.162,108.801
466,79.249,105.742,156.174,108.855
467,79.232,105.828,156.266,108.905
468,79.325,105.940,156.584,109.070
469,79.365,105.919,156.661,109.100
470,79.491,106.097,156.734,109.225
471,79.502,106.108,156.852,109.262
472,79.604,106.273,156.997,109.398
473,79.556,106.318,157.097,109.428
474,79.757,106.393,157.368,109.600
475,79.675,106.341,157.318,109.540
476,79.766,106.595,157.568,109.731
477,79.898,106.574,157.661,109.793
478,79.815,106.635,157.614,109.778
479,79.837,106.600,157.602,109.765
480,79.872,106.650,157.732,109.834
481,79.905,106.715,157.829,109.892
482,79.938,106.824,157.961,109.977
483,79.990,106.831,158.095,110.042
484,80.013,106.907,158.239,110.115
485,80.104,106.982,158.419,110.233
486,80.098,107.151,158.585,110.322
487,80.083,107.154,158.582,110.322
488,80.228,107.171,158.839,110.457
489,80.143,107.083,158.568,110.313
490,80.221,107.073,158.665,110.367
491,80.158,107.130,158.501,110.317
492,80.120,107.288,158.610,110.385
493,80.196,107.266,158.657,110.424
494,80.131,107.264,158.712,110.411
495,80.186,107.154,158.733,110.391
496,80.240,107.359,158.725,110.493
497,80.284,107.432,158.849,110.571
498,80.331,107.466,158.942,110.629
499,80.179,107.436,158.914,110.544
500,80.275,107.385,158.941,110.572
501,80.203,107.368,158.720,110.482
502,80.266,107.527,159.034,110.654
503,80.274,107.434,159.001,110.610
504,80.360,107.527,159.240,110.738
505,80.235,107.442,159.179,110.654
506,80.204,107.432,159.019,110.591
507,80.164,107.556,159.109,110.651
508,80.226,107.480,159.060,110.627
509,80.098,107.349,158.845,110.474
510,80.057,107.289,158.640,110.381
511,80.037,107.353,158.741,110.422
512,80.101,107.373,158.775,110.458
513,80.076,107.296,158.840,110.440
514,80.113,107.331,158.771,110.445
515,79.929,107.167,158.569,110.275
516,80.013,107.273,158.514,110.329
517,79.943,107.120,158.564,110.260
518,79.997,107.256,158.614,110.340
519,79.878,107.230,158.447,110.246
520,79.827,107.201,158.451,110.217
521,79.852,107.143,158.372,110.186
522,79.813,107.147,158.228,110.129
523,79.655,106.990,158.147,109.998
524,79.639,106.993,158.247,110.019
525,79.702,106.983,158.283,110.048
526,79.714,106.992,158.127,110.018
527,79.613,106.870,158.086,109.930
528,79.540,106.914,157.890,109.861
529,79.525,106.854,157.775,109.801
530,79.501,106.775,157.818,109.784
531,79.492,106.732,157.669,109.719
532,79.550,106.671,157.874,109.774
533,79.427,106.632,157.547,109.626
534,79.458,106.667,157.695,109.694
535,79.343,106.506,157.410,109.515
536,79.359,106.473,157.301,109.486
537,79.290,106.441,157.303,109.451
538,79.270,106.503,157.141,109.422
539,79.222,106.360,157.076,109.328
540,79.228,106.275,156.949,109.267
541,79.156,106.314,156.925,109.248
542,79.125,106.280,156.908,109.218
543,79.056,106.085,156.521,109.028
544,79.059,106.150,156.750,109.109
545,78.925,106.034,156.372,108.919
546,79.071,106.001,156.493,108.982
547,78.953,105.925,156.402,108.905
548,78.949,105.871,156.346,108.867
549,78.925,105.871,156.474,108.886
550,78.908,105.805,156.302,108.816
551,78.866,105.848,156.344,108.825
552,78.878,105.843,156.203,108.790
553,78.863,105.870,156.226,108.798
554,78.930,105.871,156.151,108.806
555,78.814,105.685,156.079,108.683
556,78.809,105.704,156.011,108.666
557,78.726,105.640,155.893,108.578
558,78.802,105.626,155.975,108.620
559,78.681,105.555,155.763,108.497
560,78.651,105.555,155.782,108.489
561,78.707,105.568,155.702,108.492
562,78.768,105.577,155.745,108.528
563,78.699,105.396,155.606,108.400
564,78.645,105.394,155.574,108.365
565,78.605,105.494,155.501,108.375
566,78.648,105.401,155.427,108.340
567,78.618,105.420,155.490,108.349
568,78.671,105.392,155.573,108.383
569,78.628,105.338,155.526,108.336
570,78.609,105.394,155.335,108.292
571,78.524,105.181,155.094,108.120
572,78.458,105.191,155.053,108.089
573,78.445,105.117,154.860,108.003
574,78.532,105.052,154.808,108.002
575,78.382,104.955,154.652,107.867
576,78.460,105.120,154.892,108.016
577,78.421,105.067,154.849,107.973
578,78.432,104.971,154.816,107.936
579,78.399,104.899,154.725,107.878
580,78.318,104.815,154.556,107.762
581,78.397,104.970,154.845,107.932
582,78.372,104.929,154.734,107.881
583,78.384,104.942,154.770,107.898
584,78.443,104.968,154.637,107.887
585,78.400,104.907,154.638,107.846
586,78.399,105.000,154.630,107.879
587,78.309,104.840,154.537,107.766
588,78.325,104.821,154.473,107.745
589,78.209,104.732,154.242,107.612
590,78.374,104.748,154.391,107.712
591,78.340,104.762,154.307,107.686
592,78.325,104.700,154.437,107.692
593,78.304,104.812,154.456,107.723
594,78.346,104.663,154.390,107.678
595,78.247,104.633,154.275,107.594
596,78.256,104.588,154.282,107.585
597,78.255,104.685,154.293,107.618
598,78.257,104.637,154.217,107.584
599,78.149,104.515,154.047,107.451
600,78.206,104.492,154.035,107.462
601,78.199,104.559,154.134,107.514
602,78.307,104.607,154.096,107.553
603,78.231,104.598,154.061,107.517
604,78.241,104.490,154.179,107.510
605,78.134,104.400,153.823,107.341
606,78.172,104.533,153.942,107.438
607,78.162,104.512,153.989,107.445
608,78.208,104.457,153.920,107.416
609,78.225,104.528,154.129,107.507
610,78.257,104.532,153.953,107.468
611,78.200,104.539,153.980,107.457
612,78.308,104.550,154.039,107.516
613,78.190,104.539,153.945,107.437
614,78.313,104.600,154.104,107.546
615,78.257,104.485,154.106,107.491
616,78.293,104.513,154.201,107.547
617,78.251,104.515,154.086,107.502
618,78.471,104.660,154.309,107.686
619,78.394,104.738,154.350,107.699
620,78.312,104.611,154.264,107.603
621,78.407,104.722,154.290,107.679
622,78.471,104.697,154.311,107.704
623,78.488,104.832,154.466,107.798
624,78.487,104.724,154.552,107.786
625,78.532,104.833,154.512,107.827
626,78.592,104.849,154.496,107.850
627,78.596,104.807,154.608,107.863
628,78.646,104.834,154.538,107.874
629,78.512,104.660,154.518,107.757
630,78.575,104.926,154.580,107.890
631,78.538,104.856,154.502,107.828
632,78.632,104.932,154.765,107.962
633,78.530,104.759,154.445,107.771
634,78.631,104.875,154.754,107.936
635,78.659,104.860,154.668,107.919
636,78.660,104.977,154.751,107.984
637,78.717,105.065,154.854,108.065
638,78.759,105.065,154.831,108.080
639,78.764,105.021,154.907,108.081
640,78.686,105.050,154.991,108.089
641,78.849,105.074,155.116,108.188
642,78.886,105.159,155.139,108.235
643,78.861,105.165,154.961,108.181
644,78.879,105.217,155.191,108.274
645,78.864,105.094,155.111,108.193
646,78.933,105.305,155.271,108.348
647,79.001,105.210,155.344,108.349
648,78.914,105.270,155.315,108.335
649,78.932,105.244,155.153,108.290
650,78.887,105.267,155.164,108.280
651,78.918,105.257,155.303,108.323
652,78.945,105.297,155.471,108.396
653,78.999,105.248,155.491,108.405
654,79.072,105.398,155.361,108.453
655,78.994,105.389,155.527,108.463
656,79.054,105.493,155.615,108.547
657,79.082,105.405,155.498,108.491
658,79.131,105.474,155.574,108.555
659,79.046,105.421,155.590,108.509
660,79.137,105.513,155.635,108.589
661,79.063,105.487,155.541,108.526
662,79.128,105.565,155.611,108.601
663,79.098,105.488,155.827,108.618
664,79.126,105.536,155.804,108.640
665,79.148,105.581,156.000,108.720
666,79.254,105.597,155.929,108.744
667,79.232,105.675,155.951,108.766
668,79.259,105.723,156.064,108.822
669,79.275,105.613,156.167,108.823
670,79.235,105.708,156.125,108.828
671,79.226,105.801,156.047,108.832
672,79.352,105.860,156.229,108.956
673,79.458,106.074,156.607,109.172
674,79.548,106.028,156.727,109.215
675,79.497,106.070,156.937,109.274
676,79.540,106.169,156.982,109.339
677,79.474,106.163,156.807,109.263
678,79.475,106.200,156.864,109.297
679,79.444,106.068,156.800,109.212
680,79.500,106.069,156.802,109.233
681,79.614,106.228,156.954,109.379
682,79.623,106.169,156.962,109.362
683,79.585,106.208,157.136,109.415
684,79.686,106.428,157.391,109.590
685,79.735,106.271,157.417,109.570
686,79.746,106.374,157.518,109.631
687,79.751,106.385,157.314,109.582
688,79.828,106.470,157.444,109.673
689,79.809,106.607,157.632,109.770
690,79.874,106.603,157.667,109.803
691,79.901,106.622,157.665,109.815
692,79.981,106.744,157.887,109.944
693,79.942,106.758,157.775,109.901
694,79.984,106.803,158.062,110.018
695,79.967,106.797,157.883,109.954
696,80.012,106.788,157.942,109.992
697,80.037,106.823,157.916,110.007
698,80.063,106.938,157.992,110.070
699,80.026,106.808,157.916,109.989
700,79.958,106.738,158.033,109.973
701,80.065,106.902,158.139,110.106
702,79.994,106.839,157.905,109.995
703,80.015,106.856,158.015,110.031
704,80.066,106.907,157.973,110.059
705,79.968,106.980,157.969,110.047
706,79.989,106.898,158.158,110.072
707,80.031,106.872,157.967,110.035
708,80.058,107.043,158.109,110.140
709,79.949,106.879,157.904,109.985
710,80.026,107.012,157.964,110.069
711,80.057,106.920,158.081,110.084
712,80.103,106.994,158.189,110.161
713,80.126,107.077,158.418,110.264
714,80.168,107.087,158.312,110.245
715,79.967,106.796,157.946,109.974
716,79.935,106.825,158.005,109.993
717,79.882,106.974,158.003,110.029
718,79.969,106.953,158.067,110.069
719,79.954,106.887,158.060,110.034
720,80.006,107.003,158.122,110.111
721,80.072,106.973,158.240,110.157
722,80.114,107.140,158.379,110.274
723,79.976,107.082,158.288,110.174
724,80.075,107.098,158.293,110.218
725,80.007,107.063,158.209,110.153
726,79.979,107.182,158.282,110.211
727,80.092,107.107,158.379,110.251
728,80.066,107.098,158.518,110.279
729,80.021,107.168,158.302,110.222
730,79.981,106.981,158.152,110.107
731,79.937,106.928,158.241,110.093
732,79.982,107.026,158.381,110.183
733,79.924,107.010,158.283,110.126
734,79.924,107.109,158.376,110.199
735,79.810,106.960,158.063,110.024
736,79.933,107.018,158.145,110.103
737,79.836,106.930,157.980,109.993
738,79.813,106.934,157.964,109.979
739,79.753,106.885,157.923,109.928
740,79.648,106.749,157.677,109.776
741,79.667,106.687,157.640,109.742
742,79.690,106.796,157.849,109.857
743,79.620,106.686,157.688,109.747
744,79.645,106.788,157.760,109.816
745,79.622,106.629,157.515,109.678
746,79.646,106.706,157.647,109.756
747,79.512,106.635,157.555,109.652
748,79.467,106.612,157.615,109.645
749,79.487,106.607,157.557,109.641
750,79.527,106.562,157.609,109.650
751,79.489,106.629,157.543,109.637
752,79.506,106.601,157.484,109.617
753,79.568,106.648,157.530,109.677
754,79.491,106.573,157.385,109.584
755,79.312,106.504,157.222,109.450
756,79.305,106.505,157.266,109.464
757,79.381,106.567,157.258,109.506
758,79.405,106.510,157.329,109.510
759,79.231,106.392,157.055,109.332
760,79.204,106.416,157.110,109.355
761,79.271,106.309,156.988,109.303
762,79.285,106.312,156.907,109.287
763,79.262,106.246,156.903,109.261
764,79.251,106.294,156.938,109.281
765,79.242,106.331,156.936,109.287
766,79.214,106.279,157.117,109.309
767,79.270,106.319,157.038,109.329
768,79.168,106.326,156.971,109.271
769,79.148,106.236,156.900,109.214
770,79.148,106.183,156.693,109.133
771,79.089,106.217,156.664,109.119
772,79.104,106.184,156.688,109.129
773,79.064,106.116,156.560,109.051
774,79.119,106.100,156.668,109.089
775,78.963,105.925,156.444,108.911
