frame	cX	cY	area	minI	maxI	meanI	video
34573	2729	84	28.5	152.0	255.0	199.56410256410257	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34573	1018	118	34.5	151.0	255.0	199.59574468085106	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34572	2730	85	27.0	155.0	255.0	201.0	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34572	1019	118	31.5	151.0	254.0	200.30232558139534	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34562	2743	87	30.0	153.0	254.0	192.8048780487805	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34562	1030	120	33.5	151.0	221.0	182.51111111111112	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34567	2737	88	29.5	152.0	255.0	213.14285714285714	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34567	1025	121	35.0	155.0	255.0	199.5	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34564	2741	88	27.0	151.0	245.0	196.13513513513516	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34564	1028	121	36.5	151.0	240.0	185.98039215686273	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34569	2734	86	25.5	151.0	255.0	204.71052631578945	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34569	1023	119	22.5	151.0	244.0	192.4375	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34566	2738	87	25.5	153.0	255.0	216.7837837837838	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34566	1026	121	39.5	155.0	255.0	201.0754716981132	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34561	2743	88	26.0	153.0	255.0	193.67567567567568	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34561	1031	122	40.5	151.0	228.0	183.3846153846154	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34563	2741	88	21.5	151.0	208.0	176.93548387096774	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34563	1029	121	38.0	151.0	247.0	193.8	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34586	2703	68	22.0	151.0	250.0	193.28125	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34575	2724	81	32.0	151.0	249.0	191.46808510638297	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34575	1014	115	42.0	151.0	252.0	193.79999999999998	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34581	2713	74	36.0	152.0	255.0	208.35416666666666	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34581	1003	108	20.0	0.0	243.0	200.16666666666666	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34577	2721	79	28.5	152.0	255.0	204.82051282051282	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34577	1010	113	27.0	151.0	214.0	182.57894736842104	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34582	2711	72	15.0	154.0	189.0	170.45454545454547	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34582	1002	108	23.5	0.0	255.0	200.55882352941177	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34587	2701	66	24.0	151.0	245.0	196.70588235294116	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34578	2719	78	29.0	154.0	255.0	210.20000000000002	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34578	1010	113	22.0	152.0	218.0	185.03125	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34588	2699	63	10.5	151.0	195.0	172.1764705882353	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34588	989	101	10.5	152.0	255.0	202.0	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34583	2709	72	18.5	152.0	226.0	187.14814814814812	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34583	999	106	26.0	0.0	255.0	194.30555555555554	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34584	2707	69	17.0	151.0	217.0	185.5769230769231	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34584	997	106	24.0	151.0	255.0	198.78947368421052	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34576	2723	81	21.5	152.0	230.0	188.0	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34576	1012	115	31.5	157.0	255.0	202.65116279069767	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34579	2717	77	27.5	157.0	255.0	206.18421052631578	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34579	1008	111	23.0	151.0	232.0	191.78787878787878	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34580	2715	75	27.5	153.0	255.0	207.6315789473684	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34580	1005	111	30.5	151.0	255.0	201.45238095238093	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34585	2705	69	18.0	153.0	216.0	180.77777777777777	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34591	2694	61	19.0	151.0	201.0	173.4642857142857	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34590	2696	61	19.5	151.0	233.0	187.82142857142856	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34590	985	98	17.5	157.0	255.0	199.37037037037035	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34594	2690	59	14.5	153.0	245.0	198.13636363636365	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34592	2692	59	14.0	157.0	237.0	201.5	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34593	2690	58	18.5	152.0	243.0	190.33333333333331	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34589	2698	62	17.0	151.0	215.0	178.88	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34589	988	101	17.0	152.0	255.0	201.12	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
34607	2704	282	10.5	151.0	193.0	172.2941176470588	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_11.mp4
