frame	cX	cY	area	minI	maxI	meanI	video
34578	2717	77	27.5	157.0	255.0	206.18421052631578	/Users/oakley/Downloads/out_11.mp4
34578	1008	111	23.0	151.0	232.0	191.78787878787878	/Users/oakley/Downloads/out_11.mp4
34579	2715	75	27.5	153.0	255.0	207.6315789473684	/Users/oakley/Downloads/out_11.mp4
34579	1005	111	30.5	151.0	255.0	201.45238095238093	/Users/oakley/Downloads/out_11.mp4
34580	2713	74	36.0	152.0	255.0	208.35416666666666	/Users/oakley/Downloads/out_11.mp4
34580	1003	108	20.0	0.0	243.0	200.16666666666666	/Users/oakley/Downloads/out_11.mp4
34581	2711	72	15.0	154.0	189.0	170.45454545454547	/Users/oakley/Downloads/out_11.mp4
34581	1002	108	23.5	0.0	255.0	200.55882352941177	/Users/oakley/Downloads/out_11.mp4
34582	2709	72	18.5	152.0	226.0	187.14814814814812	/Users/oakley/Downloads/out_11.mp4
34582	999	106	26.0	0.0	255.0	194.30555555555554	/Users/oakley/Downloads/out_11.mp4
34583	2707	69	17.0	151.0	217.0	185.5769230769231	/Users/oakley/Downloads/out_11.mp4
34583	997	106	24.0	151.0	255.0	198.78947368421052	/Users/oakley/Downloads/out_11.mp4
34584	2705	69	18.0	153.0	216.0	180.77777777777777	/Users/oakley/Downloads/out_11.mp4
34586	2701	66	24.0	151.0	245.0	196.70588235294116	/Users/oakley/Downloads/out_11.mp4
34585	2703	68	22.0	151.0	250.0	193.28125	/Users/oakley/Downloads/out_11.mp4
34589	2696	61	19.5	151.0	233.0	187.82142857142856	/Users/oakley/Downloads/out_11.mp4
34589	985	98	17.5	157.0	255.0	199.37037037037035	/Users/oakley/Downloads/out_11.mp4
34588	2698	62	17.0	151.0	215.0	178.88	/Users/oakley/Downloads/out_11.mp4
34588	988	101	17.0	152.0	255.0	201.12	/Users/oakley/Downloads/out_11.mp4
34590	2694	61	19.0	151.0	201.0	173.4642857142857	/Users/oakley/Downloads/out_11.mp4
34592	2690	58	18.5	152.0	243.0	190.33333333333331	/Users/oakley/Downloads/out_11.mp4
35196	2504	62	23.0	154.0	255.0	200.72727272727272	/Users/oakley/Downloads/out_11.mp4
35194	2509	64	18.5	152.0	225.0	189.29629629629628	/Users/oakley/Downloads/out_11.mp4
35195	2506	62	21.5	154.0	255.0	200.6	/Users/oakley/Downloads/out_11.mp4
35197	2503	62	32.5	151.0	255.0	200.63636363636365	/Users/oakley/Downloads/out_11.mp4
35197	788	121	20.0	155.0	255.0	205.06451612903226	/Users/oakley/Downloads/out_11.mp4
35198	2500	62	34.0	151.0	255.0	202.4468085106383	/Users/oakley/Downloads/out_11.mp4
35198	786	120	23.5	152.0	212.0	185.58823529411765	/Users/oakley/Downloads/out_11.mp4
